inst,variant,params,short_train0_days,short_train0_n,short_train0_Rday,short_train0_t,short_train0_maxDD,short_held0_days,short_held0_n,short_held0_Rday,short_held0_t,short_held0_maxDD,short_win_days,short_win_n,short_win_Rday,short_win_t,short_win_maxDD,final_days,final_n,final_Rday,final_t,final_maxDD,stress_days,stress_n,stress_Rday,stress_t,stress_maxDD,pre2024_Rday,since2024_Rday,R_2016,R_2017,R_2018,R_2019,R_2020,R_2021,R_2022,R_2023,R_2024,R_2025,R_2026
NQ,pullback_0.3_15,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",352,263,0.1092,1.267,-18.88,91,63,-0.1539,-1.086,-19.76,443,326,0.0552,0.739,-15.77,53,44,-0.1318,-0.625,-20.56,1820,1292,-0.0305,-1.103,-82.95,-0.0305,0.0551,-3.3,-14.9,-19.2,-8.6,1.2,-4.4,-24.8,18.6,17.6,27.9,-18.4
NQ,pullback_0.5_5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",352,196,0.0706,0.939,-12.43,91,54,-0.2604,-2.228,-22.81,443,250,0.0026,0.04,-17.37,53,32,-0.3017,-1.947,-15.1,1820,1019,-0.0174,-0.709,-76.6,-0.0174,-0.0041,-3.1,-15.1,0.8,0.2,-13.1,-16.1,-18.1,32.9,-1.4,11.5,-28.6
NQ,pullback_0.5_15,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",352,235,0.0873,1.067,-17.49,91,58,-0.2117,-1.625,-20.59,443,293,0.0259,0.367,-20.16,53,41,-0.0732,-0.342,-15.24,1820,1178,-0.013,-0.491,-68.98,-0.013,0.0125,-2.8,-15.9,1.0,-10.9,-11.0,-0.6,-15.2,31.7,2.4,20.6,-19.2
NQ,gap_with_0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""with"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",352,161,0.0938,1.291,-18.36,91,35,-0.0686,-0.581,-10.81,443,196,0.0605,0.964,-23.53,53,20,0.0136,0.087,-9.17,1820,757,0.0076,0.349,-26.99,0.0076,0.0494,-1.6,-3.3,-15.7,19.3,-9.6,20.0,6.6,-1.9,25.4,6.6,-0.7
NQ,gap_with_50,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""with"", ""gap_min"": 50, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",352,112,0.1025,1.599,-19.53,91,25,-0.0961,-0.936,-13.32,443,137,0.0617,1.117,-24.56,53,17,0.0722,0.473,-7.1,1820,288,-0.0109,-0.729,-32.64,-0.0109,0.0391,1.2,-1.1,-10.4,5.9,-14.1,4.3,-6.5,0.9,23.7,1.2,3.2
NQ,gap_against_0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""against"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",352,156,0.238,2.835,-11.61,91,39,-0.0458,-0.396,-11.27,443,195,0.1797,2.53,-11.47,53,32,-0.0591,-0.32,-7.25,1820,797,-0.0081,-0.368,-38.99,-0.0081,0.1191,-3.5,-6.3,6.2,-10.5,14.2,-3.2,-4.6,-7.1,1.4,49.9,19.3
NQ,gap_against_50,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""against"", ""gap_min"": 50, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",352,106,0.2377,3.136,-8.5,91,25,-0.0736,-0.822,-8.02,443,131,0.1738,2.747,-10.21,53,29,-0.0005,-0.003,-7.25,1820,333,-0.004,-0.239,-47.2,-0.004,0.1218,-0.1,-2.1,-1.9,1.1,23.9,-5.0,-12.4,-10.4,1.9,38.8,34.7
NQ,body_min_0.3,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none""}",352,269,0.3152,3.066,-14.35,91,65,-0.0591,-0.373,-13.2,443,334,0.2383,2.701,-18.49,53,38,-0.0146,-0.07,-12.43,1820,1216,0.0246,0.88,-30.62,0.0246,0.1784,0.1,-5.2,-9.7,9.6,1.0,27.1,15.3,6.5,32.4,60.0,17.2
NQ,body_min_0.5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none""}",352,204,0.3056,3.376,-11.1,91,42,-0.1024,-0.797,-12.71,443,246,0.2218,2.88,-15.24,53,25,-0.0032,-0.018,-10.35,1820,840,0.0306,1.287,-32.5,0.0306,0.1719,2.0,-2.6,-6.2,1.5,7.4,14.4,15.8,23.3,27.8,74.3,4.2
NQ,volf_skip_low,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""skip_low"", ""dow"": ""none""}",352,252,0.2882,2.993,-20.28,91,55,-0.0866,-0.592,-14.52,443,307,0.2112,2.56,-25.45,53,33,-0.1595,-0.876,-16.57,1820,1228,-0.0094,-0.337,-38.69,-0.0094,0.1521,-3.5,-14.1,-12.8,8.1,11.8,8.1,-3.6,-11.2,24.8,57.6,3.3
NQ,volf_skip_high,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""skip_high"", ""dow"": ""none""}",352,263,0.2958,2.898,-14.35,91,59,-0.085,-0.573,-13.2,443,322,0.2176,2.503,-18.49,53,48,-0.0483,-0.208,-14.5,1820,1255,0.0147,0.534,-31.61,0.0147,0.1525,-0.4,-9.1,3.0,18.4,-0.9,11.7,17.7,-13.7,22.3,56.3,13.2
NQ,volf_mid,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""mid"", ""dow"": ""none""}",352,198,0.2522,2.916,-18.35,91,40,-0.0572,-0.451,-11.7,443,238,0.1887,2.558,-21.46,53,29,-0.1622,-0.966,-15.53,1820,928,0.0049,0.201,-32.66,0.0049,0.1361,-0.4,-13.6,-0.3,17.6,6.2,3.0,12.2,-15.9,20.3,57.3,-2.0
NQ,skip_mon,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""mon""}",352,252,0.2285,2.382,-15.85,91,60,-0.0717,-0.47,-16.28,443,312,0.1668,2.019,-22.37,53,42,-0.0928,-0.439,-14.35,1820,1256,0.0134,0.478,-32.8,0.0134,0.1226,-2.2,-10.4,-3.5,6.6,-1.4,15.4,18.4,1.4,19.8,38.0,13.2
NQ,skip_fri,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""fri""}",352,258,0.2417,2.418,-14.91,91,54,-0.121,-0.923,-10.96,443,312,0.1672,1.987,-17.58,53,43,-0.0314,-0.143,-13.32,1820,1243,-0.0003,-0.01,-45.32,-0.0003,0.1218,0.5,-0.5,-3.4,3.6,14.9,6.7,-15.5,-6.8,25.3,37.4,11.0
NDX100,LIVE_COMP,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,316,0.3206,2.936,-15.63,91,75,-0.1381,-0.835,-19.11,442,391,0.2261,2.417,-23.0,38,38,0.4139,1.078,-6.31,1817,1564,-0.0305,-1.0,-73.6,-0.026,0.1697,0.4,-15.5,-11.1,-5.2,-8.4,5.2,-7.3,-7.7,34.1,49.6,37.0
NDX100,LIVE_COMP+MA100,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,250,0.2987,3.119,-12.55,91,60,-0.0118,-0.075,-10.34,442,310,0.2347,2.835,-12.55,38,37,0.4416,1.155,-6.31,1817,1198,-0.0028,-0.112,-35.67,0.0003,0.1824,2.1,-15.5,9.8,-3.3,2.8,-5.7,5.5,5.0,38.1,60.5,30.9
NDX100,entry_tf5,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,319,0.1572,1.577,-16.84,91,84,-0.1874,-1.001,-23.59,442,403,0.0862,0.976,-20.09,38,46,0.5307,1.174,-5.26,1817,1622,0.0,0.001,-41.63,-0.0016,0.0434,4.5,-11.1,-8.4,-3.5,-16.5,12.3,38.1,-18.5,11.4,17.8,17.8
NDX100,vwap_off,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,378,0.2864,2.478,-19.92,91,95,-0.2283,-1.255,-26.27,442,473,0.1805,1.811,-29.75,38,41,0.3308,0.85,-6.31,1817,1846,-0.0196,-0.59,-53.84,-0.0184,0.1475,-5.6,-16.9,-4.7,2.6,-6.0,-1.6,-5.2,2.2,34.3,49.0,20.4
NDX100,legs_off,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,289,0.2453,2.612,-14.58,91,70,-0.1274,-0.824,-16.66,442,359,0.1686,2.071,-21.94,38,35,0.2714,0.875,-6.31,1817,1533,-0.0249,-0.838,-61.87,-0.0207,0.1236,1.5,-15.5,-10.1,-5.2,-6.3,9.3,-3.3,-9.9,26.5,41.7,18.5
NDX100,dyn_scale,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": true, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,315,0.3041,2.807,-12.55,91,77,-0.1471,-0.83,-19.97,442,392,0.2112,2.25,-15.76,38,36,-0.143,-0.566,-9.37,1817,1663,-0.0801,-1.882,-155.95,-0.0757,0.1314,-18.5,-86.2,-29.5,20.7,-14.0,-5.9,9.2,-20.3,22.5,37.7,15.6
NDX100,legs_same_mgmt_be1,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 1.0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,316,0.2003,2.12,-22.73,91,75,-0.0459,-0.285,-11.72,442,391,0.1496,1.822,-26.94,38,38,0.3049,0.904,-5.31,1817,1564,-0.0301,-1.124,-71.57,-0.0258,0.0948,-1.0,-12.5,-9.1,-1.3,-12.7,-9.6,-1.7,-1.5,11.9,38.3,19.9
NDX100,time_stop_60,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,316,0.3209,3.016,-15.63,91,75,-0.1372,-0.849,-19.03,442,391,0.2266,2.484,-23.0,38,38,0.4139,1.078,-6.31,1817,1564,-0.0361,-1.281,-82.94,-0.0309,0.1519,-0.9,-9.9,-13.2,-5.4,-20.2,4.2,-9.5,-4.1,21.5,53.3,34.8
NDX100,time_stop_90,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 90, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,316,0.3149,2.914,-15.63,91,75,-0.1364,-0.83,-18.96,442,391,0.222,2.396,-23.0,38,38,0.4139,1.078,-6.31,1817,1564,-0.0237,-0.795,-66.14,-0.021,0.1608,-0.7,-9.7,-2.3,-6.2,-7.2,4.7,-13.6,-5.3,28.3,51.4,35.4
NDX100,time_stop_180,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,316,0.3165,2.865,-15.63,91,75,-0.1593,-0.964,-21.04,442,391,0.2186,2.312,-23.0,38,38,0.4139,1.078,-6.31,1817,1564,-0.0233,-0.735,-63.66,-0.0228,0.1519,-5.6,-23.4,-17.6,3.1,0.3,8.6,-5.0,-3.9,27.3,46.2,36.0
NDX100,time_stop_240,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,316,0.3052,2.764,-15.63,91,75,-0.1498,-0.905,-20.18,442,391,0.2115,2.239,-23.0,38,38,0.4139,1.078,-6.31,1817,1564,-0.0227,-0.705,-63.97,-0.0208,0.1442,-5.2,-22.2,-18.7,1.7,0.8,15.8,-4.3,-7.7,25.5,44.4,34.9
NDX100,time_stop_999,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,316,0.3041,2.742,-15.63,91,75,-0.1469,-0.881,-20.32,442,391,0.2113,2.226,-23.0,38,38,0.4139,1.078,-6.31,1817,1564,-0.0321,-0.97,-76.24,-0.0301,0.1573,-6.3,-26.5,-18.0,-1.4,4.7,13.0,-6.4,-16.6,35.2,42.9,34.9
NDX100,be_at_0.5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0.5, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,316,0.1728,1.939,-17.34,91,75,0.029,0.2,-8.16,442,391,0.1432,1.863,-19.23,38,38,0.4026,1.277,-3.31,1817,1564,-0.0186,-0.775,-49.04,-0.015,0.0716,-0.2,-16.3,-10.6,10.1,-13.4,-3.7,9.8,-4.2,-4.7,34.1,30.1
NDX100,be_at_1.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 1.0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",351,316,0.2145,2.201,-22.73,91,75,-0.0459,-0.285,-11.72,442,391,0.1609,1.908,-26.94,38,38,0.3049,0.904,-5.31,1817,1564,-0.0271,-0.994,-71.29,-0.023,0.1013,-1.0,-12.5,-9.1,-1.3,-13.7,-9.6,2.9,0.4,13.3,38.6,22.2
